name,im_set,path,score,split,label
fig|511145.12.peg.2205,bsubtilis,input_jsons/fig|511145.12.peg.2205.json,0.503,train,0
fig|169963.11.peg.2290,bsubtilis,input_jsons/fig|169963.11.peg.2290.json,0.1,train,0
fig|511145.12.peg.4268,bsubtilis,input_jsons/fig|511145.12.peg.4268.json,0.594,train,0
fig|297246.15.peg.2616,bsubtilis,input_jsons/fig|297246.15.peg.2616.json,0.457,train,0
fig|511145.12.peg.1653,bsubtilis,input_jsons/fig|511145.12.peg.1653.json,0.578,train,0
fig|511145.12.peg.518,bsubtilis,input_jsons/fig|511145.12.peg.518.json,0.758,train,0
fig|511145.12.peg.107,bsubtilis,input_jsons/fig|511145.12.peg.107.json,0.1,train,0
fig|511145.12.peg.1955,bsubtilis,input_jsons/fig|511145.12.peg.1955.json,0.601,train,0
fig|511145.12.peg.2042,bsubtilis,input_jsons/fig|511145.12.peg.2042.json,0.1,train,0
fig|511145.12.peg.1409,bsubtilis,input_jsons/fig|511145.12.peg.1409.json,0.98,train,0
fig|511145.12.peg.3517,bsubtilis,input_jsons/fig|511145.12.peg.3517.json,0.1,train,0
fig|169963.11.peg.2702,bsubtilis,input_jsons/fig|169963.11.peg.2702.json,0.854,train,0
fig|169963.11.peg.1515,bsubtilis,input_jsons/fig|169963.11.peg.1515.json,0.7,train,0
fig|298386.8.peg.1002,bsubtilis,input_jsons/fig|298386.8.peg.1002.json,0.572,train,0
fig|511145.12.peg.897,bsubtilis,input_jsons/fig|511145.12.peg.897.json,0.702,train,0
fig|298386.8.peg.509,bsubtilis,input_jsons/fig|298386.8.peg.509.json,0.599,train,0
fig|511145.12.peg.275,bsubtilis,input_jsons/fig|511145.12.peg.275.json,0.286,train,0
fig|169963.11.peg.1589,bsubtilis,input_jsons/fig|169963.11.peg.1589.json,0.198,train,0
fig|511145.12.peg.835,bsubtilis,input_jsons/fig|511145.12.peg.835.json,0.433,train,0
fig|511145.12.peg.1957,bsubtilis,input_jsons/fig|511145.12.peg.1957.json,0.602,train,0
fig|511145.12.peg.3979,bsubtilis,input_jsons/fig|511145.12.peg.3979.json,0.558,train,0
fig|298386.8.peg.128,bsubtilis,input_jsons/fig|298386.8.peg.128.json,0.1,train,0
fig|511145.12.peg.1647,bsubtilis,input_jsons/fig|511145.12.peg.1647.json,0.1,train,0
fig|298386.8.peg.1049,bsubtilis,input_jsons/fig|298386.8.peg.1049.json,0.1,train,0
fig|169963.11.peg.1702,bsubtilis,input_jsons/fig|169963.11.peg.1702.json,0.181,train,0
fig|297246.15.peg.3015,bsubtilis,input_jsons/fig|297246.15.peg.3015.json,0.762,train,0
fig|511145.12.peg.3252,bsubtilis,input_jsons/fig|511145.12.peg.3252.json,0.934,train,0
fig|196627.14.peg.905,bsubtilis,input_jsons/fig|196627.14.peg.905.json,0.1,train,0
fig|297246.15.peg.1364,bsubtilis,input_jsons/fig|297246.15.peg.1364.json,0.559,train,0
fig|169963.11.peg.101,bsubtilis,input_jsons/fig|169963.11.peg.101.json,0.888,train,0
fig|196627.14.peg.980,bsubtilis,input_jsons/fig|196627.14.peg.980.json,0.89,train,0
fig|169963.11.peg.196,bsubtilis,input_jsons/fig|169963.11.peg.196.json,0.511,train,0
fig|297246.15.peg.1660,bsubtilis,input_jsons/fig|297246.15.peg.1660.json,0.741,train,0
fig|298386.8.peg.888,bsubtilis,input_jsons/fig|298386.8.peg.888.json,0.624,train,0
fig|511145.12.peg.2160,bsubtilis,input_jsons/fig|511145.12.peg.2160.json,0.1,train,0
fig|169963.11.peg.632,bsubtilis,input_jsons/fig|169963.11.peg.632.json,0.579,train,0
fig|169963.11.peg.1273,bsubtilis,input_jsons/fig|169963.11.peg.1273.json,0.1,train,0
fig|298386.8.peg.3091,bsubtilis,input_jsons/fig|298386.8.peg.3091.json,0.682,train,0
fig|297246.15.peg.2642,bsubtilis,input_jsons/fig|297246.15.peg.2642.json,0.503,train,0
fig|297246.15.peg.304,bsubtilis,input_jsons/fig|297246.15.peg.304.json,0.32,train,0
fig|169963.11.peg.2442,bsubtilis,input_jsons/fig|169963.11.peg.2442.json,0.1,train,0
fig|169963.11.peg.1124,bsubtilis,input_jsons/fig|169963.11.peg.1124.json,0.709,train,0
fig|169963.11.peg.667,bsubtilis,input_jsons/fig|169963.11.peg.667.json,0.598,train,0
fig|297246.15.peg.3109,bsubtilis,input_jsons/fig|297246.15.peg.3109.json,0.1,train,0
fig|169963.11.peg.2513,bsubtilis,input_jsons/fig|169963.11.peg.2513.json,0.571,train,0
fig|169963.11.peg.2553,bsubtilis,input_jsons/fig|169963.11.peg.2553.json,0.495,train,0
fig|298386.8.peg.3163,bsubtilis,input_jsons/fig|298386.8.peg.3163.json,0.997,train,0
fig|169963.11.peg.840,bsubtilis,input_jsons/fig|169963.11.peg.840.json,0.509,train,0
fig|169963.11.peg.1914,bsubtilis,input_jsons/fig|169963.11.peg.1914.json,0.601,train,0
fig|298386.8.peg.2629,bsubtilis,input_jsons/fig|298386.8.peg.2629.json,0.48,train,0
fig|169963.11.peg.784,bsubtilis,input_jsons/fig|169963.11.peg.784.json,0.43,train,0
fig|511145.12.peg.3254,bsubtilis,input_jsons/fig|511145.12.peg.3254.json,0.619,train,0
fig|511145.12.peg.4331,bsubtilis,input_jsons/fig|511145.12.peg.4331.json,0.356,train,0
fig|297246.15.peg.620,bsubtilis,input_jsons/fig|297246.15.peg.620.json,0.1,train,0
fig|297246.15.peg.2225,bsubtilis,input_jsons/fig|297246.15.peg.2225.json,0.431,train,0
fig|298386.8.peg.3088,bsubtilis,input_jsons/fig|298386.8.peg.3088.json,0.954,train,0
fig|511145.12.peg.4026,bsubtilis,input_jsons/fig|511145.12.peg.4026.json,0.511,train,0
fig|169963.11.peg.1578,bsubtilis,input_jsons/fig|169963.11.peg.1578.json,0.502,train,0
fig|297246.15.peg.1767,bsubtilis,input_jsons/fig|297246.15.peg.1767.json,0.578,train,0
fig|511145.12.peg.168,bsubtilis,input_jsons/fig|511145.12.peg.168.json,0.1,train,0
fig|511145.12.peg.933,bsubtilis,input_jsons/fig|511145.12.peg.933.json,0.99,train,0
fig|511145.12.peg.697,bsubtilis,input_jsons/fig|511145.12.peg.697.json,0.442,train,0
fig|511145.12.peg.851,bsubtilis,input_jsons/fig|511145.12.peg.851.json,0.646,train,0
fig|196627.14.peg.665,bsubtilis,input_jsons/fig|196627.14.peg.665.json,0.562,train,0
fig|511145.12.peg.27,bsubtilis,input_jsons/fig|511145.12.peg.27.json,0.831,train,0
fig|169963.11.peg.2305,bsubtilis,input_jsons/fig|169963.11.peg.2305.json,0.1,train,0
fig|511145.12.peg.1794,bsubtilis,input_jsons/fig|511145.12.peg.1794.json,0.942,train,0
fig|169963.11.peg.2625,bsubtilis,input_jsons/fig|169963.11.peg.2625.json,0.691,train,0
fig|511145.12.peg.3600,bsubtilis,input_jsons/fig|511145.12.peg.3600.json,0.534,train,0
fig|196627.14.peg.1343,bsubtilis,input_jsons/fig|196627.14.peg.1343.json,0.327,train,0
fig|297246.15.peg.3135,bsubtilis,input_jsons/fig|297246.15.peg.3135.json,0.987,train,0
fig|511145.12.peg.2262,bsubtilis,input_jsons/fig|511145.12.peg.2262.json,0.1,train,0
fig|297246.15.peg.2388,bsubtilis,input_jsons/fig|297246.15.peg.2388.json,0.578,train,0
fig|511145.12.peg.1434,bsubtilis,input_jsons/fig|511145.12.peg.1434.json,0.911,train,0
fig|196627.14.peg.64,bsubtilis,input_jsons/fig|196627.14.peg.64.json,0.585,train,0
fig|297246.15.peg.2370,bsubtilis,input_jsons/fig|297246.15.peg.2370.json,0.1,train,0
fig|169963.11.peg.1999,bsubtilis,input_jsons/fig|169963.11.peg.1999.json,0.602,train,0
fig|297246.15.peg.3080,bsubtilis,input_jsons/fig|297246.15.peg.3080.json,0.484,train,0
fig|297246.15.peg.1314,bsubtilis,input_jsons/fig|297246.15.peg.1314.json,0.506,train,0
fig|298386.8.peg.3651,bsubtilis,input_jsons/fig|298386.8.peg.3651.json,0.557,train,0
fig|297246.15.peg.1567,bsubtilis,input_jsons/fig|297246.15.peg.1567.json,0.552,train,0
fig|297246.15.peg.2645,bsubtilis,input_jsons/fig|297246.15.peg.2645.json,0.822,train,0
fig|298386.8.peg.991,bsubtilis,input_jsons/fig|298386.8.peg.991.json,0.994,train,0
fig|169963.11.peg.1492,bsubtilis,input_jsons/fig|169963.11.peg.1492.json,0.772,train,0
fig|298386.8.peg.338,bsubtilis,input_jsons/fig|298386.8.peg.338.json,0.346,train,0
fig|511145.12.peg.384,bsubtilis,input_jsons/fig|511145.12.peg.384.json,0.1,train,0
fig|297246.15.peg.3279,bsubtilis,input_jsons/fig|297246.15.peg.3279.json,0.547,train,0
fig|511145.12.peg.3777,bsubtilis,input_jsons/fig|511145.12.peg.3777.json,0.1,train,0
fig|169963.11.peg.1834,bsubtilis,input_jsons/fig|169963.11.peg.1834.json,0.1,train,0
fig|511145.12.peg.986,bsubtilis,input_jsons/fig|511145.12.peg.986.json,0.435,train,0
fig|297246.15.peg.1928,bsubtilis,input_jsons/fig|297246.15.peg.1928.json,0.506,train,0
fig|511145.12.peg.1916,bsubtilis,input_jsons/fig|511145.12.peg.1916.json,0.797,train,0
fig|298386.8.peg.2833,bsubtilis,input_jsons/fig|298386.8.peg.2833.json,0.984,train,0
fig|511145.12.peg.200,bsubtilis,input_jsons/fig|511145.12.peg.200.json,0.1,train,0
fig|511145.12.peg.2806,bsubtilis,input_jsons/fig|511145.12.peg.2806.json,0.898,train,0
fig|297246.15.peg.1805,bsubtilis,input_jsons/fig|297246.15.peg.1805.json,0.405,train,0
fig|169963.11.peg.1992,bsubtilis,input_jsons/fig|169963.11.peg.1992.json,0.1,train,0
fig|511145.12.peg.1767,bsubtilis,input_jsons/fig|511145.12.peg.1767.json,0.535,train,0
fig|196627.14.peg.336,bsubtilis,input_jsons/fig|196627.14.peg.336.json,0.1,train,0
fig|511145.12.peg.572,bsubtilis,input_jsons/fig|511145.12.peg.572.json,0.597,train,0
fig|511145.12.peg.2536,bsubtilis,input_jsons/fig|511145.12.peg.2536.json,0.881,train,0
fig|196627.14.peg.18,bsubtilis,input_jsons/fig|196627.14.peg.18.json,0.527,train,0
fig|297246.15.peg.1443,bsubtilis,input_jsons/fig|297246.15.peg.1443.json,0.1,train,0
fig|511145.12.peg.2669,bsubtilis,input_jsons/fig|511145.12.peg.2669.json,0.832,train,0
fig|169963.11.peg.588,bsubtilis,input_jsons/fig|169963.11.peg.588.json,0.679,train,0
fig|298386.8.peg.3238,bsubtilis,input_jsons/fig|298386.8.peg.3238.json,0.981,train,0
fig|511145.12.peg.3122,bsubtilis,input_jsons/fig|511145.12.peg.3122.json,0.838,train,0
fig|511145.12.peg.4462,bsubtilis,input_jsons/fig|511145.12.peg.4462.json,0.376,train,0
fig|169963.11.peg.2638,bsubtilis,input_jsons/fig|169963.11.peg.2638.json,0.539,train,0
fig|297246.15.peg.667,bsubtilis,input_jsons/fig|297246.15.peg.667.json,0.1,train,0
fig|196627.14.peg.9,bsubtilis,input_jsons/fig|196627.14.peg.9.json,0.606,train,0
fig|511145.12.peg.3184,bsubtilis,input_jsons/fig|511145.12.peg.3184.json,0.1,train,0
fig|297246.15.peg.2198,bsubtilis,input_jsons/fig|297246.15.peg.2198.json,0.213,train,0
fig|169963.11.peg.1540,bsubtilis,input_jsons/fig|169963.11.peg.1540.json,0.54,train,0
fig|196627.14.peg.1292,bsubtilis,input_jsons/fig|196627.14.peg.1292.json,0.1,train,0
fig|298386.8.peg.902,bsubtilis,input_jsons/fig|298386.8.peg.902.json,0.1,train,0
fig|169963.11.peg.710,bsubtilis,input_jsons/fig|169963.11.peg.710.json,0.929,train,0
fig|196627.14.peg.804,bsubtilis,input_jsons/fig|196627.14.peg.804.json,0.1,train,0
fig|511145.12.peg.1263,bsubtilis,input_jsons/fig|511145.12.peg.1263.json,0.1,train,0
fig|169963.11.peg.265,bsubtilis,input_jsons/fig|169963.11.peg.265.json,0.1,train,0
fig|511145.12.peg.145,bsubtilis,input_jsons/fig|511145.12.peg.145.json,0.59,train,0
fig|511145.12.peg.4511,bsubtilis,input_jsons/fig|511145.12.peg.4511.json,0.908,train,0
fig|511145.12.peg.2500,bsubtilis,input_jsons/fig|511145.12.peg.2500.json,0.525,train,0
fig|511145.12.peg.4506,bsubtilis,input_jsons/fig|511145.12.peg.4506.json,0.513,train,0
fig|169963.11.peg.2107,bsubtilis,input_jsons/fig|169963.11.peg.2107.json,0.1,train,0
fig|297246.15.peg.1720,bsubtilis,input_jsons/fig|297246.15.peg.1720.json,0.535,train,0
fig|511145.12.peg.845,bsubtilis,input_jsons/fig|511145.12.peg.845.json,0.1,train,0
fig|196627.14.peg.1381,bsubtilis,input_jsons/fig|196627.14.peg.1381.json,0.96,train,0
fig|169963.11.peg.323,bsubtilis,input_jsons/fig|169963.11.peg.323.json,0.453,train,0
fig|169963.11.peg.2190,bsubtilis,input_jsons/fig|169963.11.peg.2190.json,0.531,train,0
fig|297246.15.peg.1586,bsubtilis,input_jsons/fig|297246.15.peg.1586.json,0.1,train,0
fig|298386.8.rna.69,bsubtilis,input_jsons/fig|298386.8.rna.69.json,0.1,train,0
fig|298386.8.peg.933,bsubtilis,input_jsons/fig|298386.8.peg.933.json,0.573,train,0
fig|196627.14.peg.575,bsubtilis,input_jsons/fig|196627.14.peg.575.json,0.612,train,0
fig|297246.15.peg.3155,bsubtilis,input_jsons/fig|297246.15.peg.3155.json,0.538,train,0
fig|169963.11.peg.2454,bsubtilis,input_jsons/fig|169963.11.peg.2454.json,0.498,train,0
fig|511145.12.peg.1180,bsubtilis,input_jsons/fig|511145.12.peg.1180.json,0.881,train,0
fig|298386.8.peg.3138,bsubtilis,input_jsons/fig|298386.8.peg.3138.json,0.603,train,0
fig|511145.12.peg.2173,bsubtilis,input_jsons/fig|511145.12.peg.2173.json,0.486,train,0
fig|169963.11.peg.2057,bsubtilis,input_jsons/fig|169963.11.peg.2057.json,0.874,train,0
fig|169963.11.peg.1848,bsubtilis,input_jsons/fig|169963.11.peg.1848.json,0.882,train,0
fig|298386.8.peg.3405,bsubtilis,input_jsons/fig|298386.8.peg.3405.json,0.585,train,0
fig|298386.8.peg.3559,bsubtilis,input_jsons/fig|298386.8.peg.3559.json,0.1,train,0
fig|196627.14.peg.1217,bsubtilis,input_jsons/fig|196627.14.peg.1217.json,0.1,train,0
fig|511145.12.peg.4435,bsubtilis,input_jsons/fig|511145.12.peg.4435.json,0.447,train,0
fig|511145.12.peg.2733,bsubtilis,input_jsons/fig|511145.12.peg.2733.json,0.1,train,0
fig|196627.14.peg.816,bsubtilis,input_jsons/fig|196627.14.peg.816.json,0.1,train,0
fig|169963.11.peg.2760,bsubtilis,input_jsons/fig|169963.11.peg.2760.json,0.542,train,0
fig|169963.11.peg.2141,bsubtilis,input_jsons/fig|169963.11.peg.2141.json,0.493,train,0
fig|169963.11.peg.2414,bsubtilis,input_jsons/fig|169963.11.peg.2414.json,0.476,train,0
fig|169963.11.peg.1690,bsubtilis,input_jsons/fig|169963.11.peg.1690.json,0.1,train,0
fig|169963.11.peg.193,bsubtilis,input_jsons/fig|169963.11.peg.193.json,0.707,train,0
fig|298386.8.peg.3718,bsubtilis,input_jsons/fig|298386.8.peg.3718.json,0.601,train,0
fig|169963.11.peg.1829,bsubtilis,input_jsons/fig|169963.11.peg.1829.json,0.1,train,0
fig|511145.12.peg.1324,bsubtilis,input_jsons/fig|511145.12.peg.1324.json,0.418,train,0
fig|298386.8.peg.2040,bsubtilis,input_jsons/fig|298386.8.peg.2040.json,0.525,train,0
fig|196627.14.peg.1078,bsubtilis,input_jsons/fig|196627.14.peg.1078.json,0.1,train,0
fig|196627.14.peg.1168,bsubtilis,input_jsons/fig|196627.14.peg.1168.json,0.576,train,0
fig|298386.8.peg.326,bsubtilis,input_jsons/fig|298386.8.peg.326.json,0.621,train,0
fig|169963.11.peg.2569,bsubtilis,input_jsons/fig|169963.11.peg.2569.json,0.905,train,0
fig|169963.11.peg.2029,bsubtilis,input_jsons/fig|169963.11.peg.2029.json,0.1,train,0
fig|511145.12.peg.1549,bsubtilis,input_jsons/fig|511145.12.peg.1549.json,0.1,train,0
fig|511145.12.peg.4218,bsubtilis,input_jsons/fig|511145.12.peg.4218.json,0.631,train,0
fig|511145.12.peg.3189,bsubtilis,input_jsons/fig|511145.12.peg.3189.json,0.595,train,0
fig|511145.12.peg.515,bsubtilis,input_jsons/fig|511145.12.peg.515.json,0.826,train,0
fig|169963.11.peg.2210,bsubtilis,input_jsons/fig|169963.11.peg.2210.json,0.586,train,0
fig|511145.12.peg.342,bsubtilis,input_jsons/fig|511145.12.peg.342.json,0.405,train,0
fig|298386.8.peg.3649,bsubtilis,input_jsons/fig|298386.8.peg.3649.json,0.969,train,0
fig|169963.11.peg.2898,bsubtilis,input_jsons/fig|169963.11.peg.2898.json,0.571,train,0
fig|511145.12.peg.4041,bsubtilis,input_jsons/fig|511145.12.peg.4041.json,0.607,train,0
fig|297246.15.peg.3151,bsubtilis,input_jsons/fig|297246.15.peg.3151.json,0.1,train,0
fig|297246.15.peg.2179,bsubtilis,input_jsons/fig|297246.15.peg.2179.json,0.1,train,0
fig|169963.11.peg.383,bsubtilis,input_jsons/fig|169963.11.peg.383.json,0.578,train,0
fig|298386.8.peg.3117,bsubtilis,input_jsons/fig|298386.8.peg.3117.json,0.935,train,0
fig|298386.8.peg.281,bsubtilis,input_jsons/fig|298386.8.peg.281.json,0.591,train,0
fig|511145.12.peg.3080,bsubtilis,input_jsons/fig|511145.12.peg.3080.json,0.673,train,0
fig|169963.11.peg.1148,bsubtilis,input_jsons/fig|169963.11.peg.1148.json,0.326,train,0
fig|298386.8.peg.3381,bsubtilis,input_jsons/fig|298386.8.peg.3381.json,0.695,train,0
fig|169963.11.peg.2430,bsubtilis,input_jsons/fig|169963.11.peg.2430.json,0.1,train,0
fig|511145.12.peg.1377,bsubtilis,input_jsons/fig|511145.12.peg.1377.json,0.565,train,0
fig|169963.11.peg.2067,bsubtilis,input_jsons/fig|169963.11.peg.2067.json,0.631,train,0
fig|298386.8.peg.3427,bsubtilis,input_jsons/fig|298386.8.peg.3427.json,0.933,train,0
fig|169963.11.peg.1752,bsubtilis,input_jsons/fig|169963.11.peg.1752.json,0.712,train,0
fig|169963.11.peg.2423,bsubtilis,input_jsons/fig|169963.11.peg.2423.json,0.1,train,0
fig|511145.12.peg.717,bsubtilis,input_jsons/fig|511145.12.peg.717.json,0.458,train,0
fig|169963.11.peg.2802,bsubtilis,input_jsons/fig|169963.11.peg.2802.json,0.1,train,0
fig|298386.8.peg.2938,bsubtilis,input_jsons/fig|298386.8.peg.2938.json,0.494,train,0
fig|169963.11.peg.2734,bsubtilis,input_jsons/fig|169963.11.peg.2734.json,0.393,train,0
fig|511145.12.peg.3568,bsubtilis,input_jsons/fig|511145.12.peg.3568.json,0.1,train,0
fig|298386.8.peg.2656,bsubtilis,input_jsons/fig|298386.8.peg.2656.json,0.1,train,0
fig|169963.11.peg.2871,bsubtilis,input_jsons/fig|169963.11.peg.2871.json,0.468,train,0
fig|196627.14.peg.848,bsubtilis,input_jsons/fig|196627.14.peg.848.json,0.1,train,0
fig|511145.12.peg.3502,bsubtilis,input_jsons/fig|511145.12.peg.3502.json,0.1,train,0
fig|511145.12.peg.1535,bsubtilis,input_jsons/fig|511145.12.peg.1535.json,0.1,train,0
fig|196627.14.peg.889,bsubtilis,input_jsons/fig|196627.14.peg.889.json,0.1,train,0
fig|297246.15.peg.1581,bsubtilis,input_jsons/fig|297246.15.peg.1581.json,0.845,train,0
fig|298386.8.rna.148,bsubtilis,input_jsons/fig|298386.8.rna.148.json,0.1,train,0
fig|511145.12.peg.2784,bsubtilis,input_jsons/fig|511145.12.peg.2784.json,0.1,train,0
fig|196627.14.peg.978,bsubtilis,input_jsons/fig|196627.14.peg.978.json,0.1,train,0
fig|196627.14.peg.1091,bsubtilis,input_jsons/fig|196627.14.peg.1091.json,0.733,train,0
fig|297246.15.peg.228,bsubtilis,input_jsons/fig|297246.15.peg.228.json,0.481,train,0
fig|511145.12.peg.1899,bsubtilis,input_jsons/fig|511145.12.peg.1899.json,0.833,train,0
fig|511145.12.peg.3107,bsubtilis,input_jsons/fig|511145.12.peg.3107.json,0.468,train,0
fig|297246.15.peg.2146,bsubtilis,input_jsons/fig|297246.15.peg.2146.json,0.604,train,0
fig|298386.8.peg.1963,bsubtilis,input_jsons/fig|298386.8.peg.1963.json,0.96,train,0
fig|169963.11.peg.2597,bsubtilis,input_jsons/fig|169963.11.peg.2597.json,0.1,train,0
fig|298386.8.peg.334,bsubtilis,input_jsons/fig|298386.8.peg.334.json,0.877,train,0
fig|297246.15.peg.1119,bsubtilis,input_jsons/fig|297246.15.peg.1119.json,0.1,train,0
fig|298386.8.peg.3345,bsubtilis,input_jsons/fig|298386.8.peg.3345.json,0.493,train,0
fig|511145.12.peg.1993,bsubtilis,input_jsons/fig|511145.12.peg.1993.json,0.793,train,0
fig|169963.11.peg.1934,bsubtilis,input_jsons/fig|169963.11.peg.1934.json,0.741,train,0
fig|169963.11.peg.1938,bsubtilis,input_jsons/fig|169963.11.peg.1938.json,0.17,train,0
fig|511145.12.peg.3449,bsubtilis,input_jsons/fig|511145.12.peg.3449.json,0.1,train,0
fig|511145.12.peg.1198,bsubtilis,input_jsons/fig|511145.12.peg.1198.json,0.1,train,0
fig|297246.15.peg.3382,bsubtilis,input_jsons/fig|297246.15.peg.3382.json,0.1,train,0
fig|297246.15.peg.2026,bsubtilis,input_jsons/fig|297246.15.peg.2026.json,0.594,train,0
fig|511145.12.peg.3149,bsubtilis,input_jsons/fig|511145.12.peg.3149.json,0.1,train,0
fig|297246.15.peg.417,bsubtilis,input_jsons/fig|297246.15.peg.417.json,0.1,train,0
fig|297246.15.peg.2153,bsubtilis,input_jsons/fig|297246.15.peg.2153.json,0.427,train,0
fig|511145.12.peg.1207,bsubtilis,input_jsons/fig|511145.12.peg.1207.json,0.568,train,0
fig|511145.12.peg.725,bsubtilis,input_jsons/fig|511145.12.peg.725.json,0.999,train,0
fig|511145.12.peg.4065,bsubtilis,input_jsons/fig|511145.12.peg.4065.json,0.427,train,0
fig|169963.11.peg.1554,bsubtilis,input_jsons/fig|169963.11.peg.1554.json,0.609,train,0
fig|511145.12.peg.662,bsubtilis,input_jsons/fig|511145.12.peg.662.json,0.669,train,0
fig|196627.14.peg.697,bsubtilis,input_jsons/fig|196627.14.peg.697.json,0.652,train,0
fig|511145.12.peg.1547,bsubtilis,input_jsons/fig|511145.12.peg.1547.json,0.709,train,0
fig|298386.8.peg.3451,bsubtilis,input_jsons/fig|298386.8.peg.3451.json,0.974,train,0
fig|298386.8.peg.766,bsubtilis,input_jsons/fig|298386.8.peg.766.json,0.612,train,0
fig|169963.11.peg.1490,bsubtilis,input_jsons/fig|169963.11.peg.1490.json,0.1,train,0
fig|297246.15.peg.3104,bsubtilis,input_jsons/fig|297246.15.peg.3104.json,0.1,train,0
fig|511145.12.peg.1185,bsubtilis,input_jsons/fig|511145.12.peg.1185.json,0.313,train,0
fig|511145.12.peg.1940,bsubtilis,input_jsons/fig|511145.12.peg.1940.json,0.394,train,0
fig|196627.14.peg.1138,bsubtilis,input_jsons/fig|196627.14.peg.1138.json,0.691,train,0
fig|511145.12.peg.1903,bsubtilis,input_jsons/fig|511145.12.peg.1903.json,0.662,train,0
fig|297246.15.peg.1101,bsubtilis,input_jsons/fig|297246.15.peg.1101.json,0.254,train,0
fig|511145.12.peg.3614,bsubtilis,input_jsons/fig|511145.12.peg.3614.json,0.882,train,0
fig|297246.15.peg.3223,bsubtilis,input_jsons/fig|297246.15.peg.3223.json,0.433,train,0
fig|511145.12.peg.3788,bsubtilis,input_jsons/fig|511145.12.peg.3788.json,0.709,train,0
fig|297246.15.peg.3432,bsubtilis,input_jsons/fig|297246.15.peg.3432.json,0.463,train,0
fig|169963.11.peg.2474,bsubtilis,input_jsons/fig|169963.11.peg.2474.json,0.1,train,0
fig|297246.15.peg.3366,bsubtilis,input_jsons/fig|297246.15.peg.3366.json,0.876,train,0
fig|511145.12.peg.842,bsubtilis,input_jsons/fig|511145.12.peg.842.json,0.302,train,0
fig|511145.12.peg.4256,bsubtilis,input_jsons/fig|511145.12.peg.4256.json,0.545,train,0
fig|511145.12.peg.3948,bsubtilis,input_jsons/fig|511145.12.peg.3948.json,0.676,train,0
fig|169963.11.peg.1974,bsubtilis,input_jsons/fig|169963.11.peg.1974.json,0.667,train,0
fig|511145.12.peg.346,bsubtilis,input_jsons/fig|511145.12.peg.346.json,0.837,train,0
fig|297246.15.peg.1622,bsubtilis,input_jsons/fig|297246.15.peg.1622.json,0.748,train,0
fig|196627.14.peg.800,bsubtilis,input_jsons/fig|196627.14.peg.800.json,0.712,train,0
fig|511145.12.peg.2352,bsubtilis,input_jsons/fig|511145.12.peg.2352.json,0.561,train,0
fig|298386.8.peg.3432,bsubtilis,input_jsons/fig|298386.8.peg.3432.json,0.696,train,0
fig|298386.8.peg.3157,bsubtilis,input_jsons/fig|298386.8.peg.3157.json,0.595,train,0
fig|298386.8.peg.3516,bsubtilis,input_jsons/fig|298386.8.peg.3516.json,0.1,train,0
fig|511145.12.peg.4146,bsubtilis,input_jsons/fig|511145.12.peg.4146.json,0.554,train,0
fig|297246.15.peg.1468,bsubtilis,input_jsons/fig|297246.15.peg.1468.json,0.999,train,0
fig|511145.12.peg.344,bsubtilis,input_jsons/fig|511145.12.peg.344.json,0.1,train,0
fig|169963.11.peg.2325,bsubtilis,input_jsons/fig|169963.11.peg.2325.json,0.563,train,0
fig|511145.12.peg.2268,bsubtilis,input_jsons/fig|511145.12.peg.2268.json,0.1,train,0
fig|297246.15.peg.2056,bsubtilis,input_jsons/fig|297246.15.peg.2056.json,0.413,train,0
fig|297246.15.peg.2266,bsubtilis,input_jsons/fig|297246.15.peg.2266.json,0.1,train,0
fig|297246.15.peg.2439,bsubtilis,input_jsons/fig|297246.15.peg.2439.json,0.428,train,0
fig|169963.11.peg.2456,bsubtilis,input_jsons/fig|169963.11.peg.2456.json,0.1,train,0
fig|511145.12.peg.2385,bsubtilis,input_jsons/fig|511145.12.peg.2385.json,0.1,train,0
fig|511145.12.peg.4524,bsubtilis,input_jsons/fig|511145.12.peg.4524.json,0.1,train,0
fig|511145.12.peg.4493,bsubtilis,input_jsons/fig|511145.12.peg.4493.json,0.501,train,0
fig|297246.15.peg.2888,bsubtilis,input_jsons/fig|297246.15.peg.2888.json,0.875,train,0
fig|169963.11.peg.1701,bsubtilis,input_jsons/fig|169963.11.peg.1701.json,0.623,train,0
fig|196627.14.peg.1264,bsubtilis,input_jsons/fig|196627.14.peg.1264.json,0.522,train,0
fig|511145.12.peg.3092,bsubtilis,input_jsons/fig|511145.12.peg.3092.json,0.535,train,0
fig|297246.15.peg.2929,bsubtilis,input_jsons/fig|297246.15.peg.2929.json,0.97,train,0
fig|169963.11.peg.121,bsubtilis,input_jsons/fig|169963.11.peg.121.json,0.825,train,0
fig|297246.15.peg.3443,bsubtilis,input_jsons/fig|297246.15.peg.3443.json,0.1,train,0
fig|169963.11.peg.978,bsubtilis,input_jsons/fig|169963.11.peg.978.json,0.71,train,0
fig|298386.8.peg.655,bsubtilis,input_jsons/fig|298386.8.peg.655.json,0.846,train,0
fig|169963.11.peg.1343,bsubtilis,input_jsons/fig|169963.11.peg.1343.json,0.1,train,0
fig|511145.12.peg.308,bsubtilis,input_jsons/fig|511145.12.peg.308.json,0.1,train,0
fig|511145.12.peg.2040,bsubtilis,input_jsons/fig|511145.12.peg.2040.json,0.725,train,0
fig|298386.8.peg.629,bsubtilis,input_jsons/fig|298386.8.peg.629.json,0.1,train,0
